city,date_time,temperature,humidity,pressure,wind_speed,rainfall,weather_code,latitude,longitude
Skardu,2024-08-14 02:00:00,27.5,28,782.3,4.6,0.0,0,35.2971,75.6333
Kasur,2024-02-28 18:00:00,19.2,42,990.6,7.3,0.0,0,31.115,74.4467
Nawabshah,2024-06-21 09:00:00,33.8,59,992.8,16.9,0.0,0,26.2442,68.41
Tank,2025-10-07 17:00:00,25.5,39,980.5,7.5,0.0,0,32.2167,70.3833
Rawalpindi,2025-01-26 15:00:00,21.9,15,954.7,11.4,0.0,0,33.5651,73.0169
Sibi,2025-05-17 04:00:00,30.4,33,984.3,1.8,0.0,0,29.543,67.8773
Jhelum,2024-08-12 19:00:00,29.0,80,974.1,6.1,0.0,0,32.9425,73.7257
Bahawalpur,2025-01-23 20:00:00,13.9,69,1003.7,4.2,0.0,0,29.3956,71.6836
Bhakkar,2025-05-22 06:00:00,29.2,57,977.7,0.0,0.0,0,31.6252,71.0657
Gupis,2024-04-28 19:00:00,-4.1,77,626.5,6.5,0.1,71,36.1667,73.4333
Khuzdar,2025-07-13 16:00:00,37.5,14,875.2,16.9,0.0,1,27.8,66.6167
Dir,2024-08-10 23:00:00,19.2,92,858.0,8.2,4.5,63,35.2058,71.8767
Nawabshah,2024-08-28 14:00:00,28.3,87,994.7,19.5,0.2,51,26.2442,68.41
Dir,2025-05-26 02:00:00,14.2,84,856.4,3.1,0.0,0,35.2058,71.8767
Bhimber,2025-05-09 04:00:00,21.4,73,969.0,5.0,0.0,0,32.9747,74.078
Ghotki,2024-11-10 08:00:00,22.4,45,1006.3,5.3,0.0,0,28.0064,69.3161
Kandhkot,2024-10-28 01:00:00,24.2,56,998.1,8.7,0.0,3,28.245,69.18
Dadu,2024-01-26 00:00:00,13.2,81,1014.9,13.0,0.0,1,26.7319,67.775
Okara,2025-03-03 23:00:00,13.7,86,988.8,2.2,0.0,0,30.8081,73.4458
Khairpur,2024-03-02 08:00:00,14.2,84,1003.6,7.7,0.0,0,27.5295,68.7592
Kasur,2025-03-28 15:00:00,25.3,17,986.6,10.8,0.0,0,31.115,74.4467
Shakargarh,2025-04-19 08:00:00,27.4,38,973.7,24.2,0.0,3,32.2646,75.1608
Vehari,2025-11-16 23:00:00,17.3,39,1002.6,2.1,0.0,0,30.0419,72.3528
Bhakkar,2025-01-11 02:00:00,6.1,95,996.3,4.8,0.0,2,31.6252,71.0657
Gujranwala,2025-09-18 22:00:00,29.1,69,979.5,6.3,0.0,0,32.1877,74.1945
Kasur,2024-09-01 20:00:00,29.5,76,980.3,5.8,0.0,0,31.115,74.4467
Kasur,2025-07-07 21:00:00,28.6,90,974.7,4.2,1.4,61,31.115,74.4467
Khairpur,2025-05-30 01:00:00,31.2,12,985.1,5.7,0.0,0,27.5295,68.7592
Skardu,2025-10-28 03:00:00,5.7,69,785.6,0.9,0.0,0,35.2971,75.6333
Zhob,2025-02-16 07:00:00,5.9,61,856.3,2.2,0.0,3,31.3417,69.4486
Shakargarh,2024-09-14 00:00:00,24.6,88,971.9,13.3,0.2,51,32.2646,75.1608
Rawalpindi,2024-12-04 21:00:00,14.2,43,955.5,5.5,0.0,0,33.5651,73.0169
Bhimber,2025-12-16 01:00:00,12.7,61,978.6,2.5,0.0,3,32.9747,74.078
Burewala,2025-04-20 06:00:00,26.7,26,984.0,17.9,0.0,0,30.1667,72.65
Timergara,2025-04-19 16:00:00,21.9,50,919.5,9.2,0.0,2,34.8266,71.844
Khushab,2024-03-03 22:00:00,10.3,47,992.1,0.4,0.0,0,32.2967,72.3525
Chiniot,2025-11-13 05:00:00,11.6,78,993.1,3.8,0.0,0,31.72,72.9789
Pakpattan,2025-02-04 02:00:00,10.8,77,994.7,6.8,0.0,3,30.341,73.3866
Karak,2024-05-29 08:00:00,32.2,12,936.7,4.4,0.0,0,33.1167,71.0833
Khushab,2024-04-02 00:00:00,18.3,57,986.6,6.9,0.0,3,32.2967,72.3525
Umerkot,2024-04-14 07:00:00,26.1,57,1009.0,5.2,0.0,3,25.3614,69.7361
Mardan,2024-04-04 03:00:00,11.4,85,976.1,6.5,0.0,0,34.1989,72.0407
Timergara,2025-10-13 11:00:00,25.0,24,929.1,3.1,0.0,0,34.8266,71.844
Hangu,2025-10-24 20:00:00,20.0,37,920.0,7.0,0.0,0,33.5311,71.0597
Kahuta,2024-01-12 10:00:00,12.6,54,946.0,6.9,0.0,3,33.5917,73.3875
Murree,2025-02-27 12:00:00,6.1,72,788.4,16.9,0.1,51,33.9073,73.3903
Lakki Marwat,2024-12-27 15:00:00,19.1,34,986.8,2.6,0.0,0,32.607,70.9114
Toba Tek Singh,2024-04-25 17:00:00,37.1,13,986.3,16.3,0.0,3,30.9697,72.4827
Gwadar,2025-03-05 14:00:00,26.9,17,1018.2,12.4,0.0,0,25.1264,62.3225
Chiniot,2025-03-24 19:00:00,26.4,36,989.3,10.6,0.0,0,31.72,72.9789
Dera Ghazi Khan,2025-04-15 01:00:00,26.6,39,991.1,5.6,0.0,0,30.0561,70.6348
Gwadar,2024-08-06 14:00:00,29.9,78,998.8,15.8,0.0,2,25.1264,62.3225
Kasur,2025-05-22 12:00:00,38.2,31,977.4,13.1,0.0,0,31.115,74.4467
Kohat,2024-11-07 01:00:00,19.2,77,954.8,5.8,0.0,0,33.5869,71.4429
Mirpur Khas,2025-03-23 12:00:00,37.8,13,1010.3,8.1,0.0,0,25.5251,69.0159
Rahim Yar Khan,2025-10-31 17:00:00,29.0,50,999.2,5.4,0.0,0,28.4202,70.2952
Abbottabad,2024-10-08 08:00:00,19.0,83,885.0,5.0,0.1,51,34.1688,73.2215
Jacobabad,2025-08-19 02:00:00,27.8,89,995.2,12.2,7.0,63,28.2819,68.4388
Dera Ismail Khan,2025-06-08 13:00:00,42.6,18,982.3,3.7,0.0,0,31.8327,70.9019
Shikarpur,2025-02-23 06:00:00,15.4,80,1008.4,5.2,0.0,0,27.9556,68.6382
Tando Adam,2025-04-08 09:00:00,31.0,45,1006.7,17.8,0.0,0,25.7687,68.6617
Mastung,2024-06-01 18:00:00,31.3,6,834.6,14.8,0.0,0,29.7997,66.8455
Peshawar,2025-12-19 04:00:00,8.6,63,975.9,0.5,0.0,3,34.0151,71.5249
Thatta,2025-11-29 23:00:00,18.1,51,1014.1,10.9,0.0,2,24.7475,67.9235
Sheikhupura,2025-04-07 20:00:00,31.1,35,984.1,11.4,0.0,3,31.7167,73.985
Timergara,2024-04-04 15:00:00,23.8,30,927.5,6.3,0.0,3,34.8266,71.844
Skardu,2024-11-04 01:00:00,10.1,53,788.3,2.2,0.0,0,35.2971,75.6333
Dera Ghazi Khan,2024-03-21 10:00:00,27.8,37,995.8,2.2,0.0,0,30.0561,70.6348
Bhimber,2024-09-14 00:00:00,25.9,88,964.3,10.4,0.4,51,32.9747,74.078
Bhimber,2024-11-06 21:00:00,21.7,77,976.5,5.6,0.0,0,32.9747,74.078
Khairpur,2025-07-11 07:00:00,32.1,64,993.4,14.0,0.0,3,27.5295,68.7592
Jhelum,2024-08-21 00:00:00,27.4,88,978.6,3.4,0.0,0,32.9425,73.7257
Lahore,2024-12-29 12:00:00,15.6,75,996.7,5.5,0.0,0,31.5204,74.3587
Larkana,2025-07-28 04:00:00,31.2,67,987.8,12.1,0.0,3,27.559,68.212
Khairpur,2024-11-12 01:00:00,24.5,41,1004.6,7.1,0.0,2,27.5295,68.7592
Sibi,2025-08-20 23:00:00,32.0,64,986.4,2.9,0.0,0,29.543,67.8773
Mastung,2025-08-14 19:00:00,26.0,57,832.2,19.6,0.0,3,29.7997,66.8455
Dera Ismail Khan,2025-10-31 15:00:00,29.3,42,989.3,7.2,0.0,0,31.8327,70.9019
Muzaffarabad,2025-01-20 21:00:00,5.9,84,932.8,1.4,1.3,61,34.37,73.4711
Bhimber,2025-03-14 18:00:00,21.1,40,972.2,6.1,0.0,1,32.9747,74.078
Swabi,2025-11-18 05:00:00,8.7,90,980.0,0.4,0.0,0,34.1202,72.4698
Umerkot,2025-08-07 15:00:00,36.3,41,999.4,18.6,0.0,1,25.3614,69.7361
Pasni,2025-08-30 23:00:00,27.1,89,1004.4,5.9,0.0,0,25.2631,63.471
Bhimber,2024-07-18 18:00:00,32.3,61,960.0,5.8,0.0,0,32.9747,74.078
Bahawalpur,2024-06-15 15:00:00,42.7,23,983.9,15.8,0.0,0,29.3956,71.6836
Haripur,2024-03-20 21:00:00,17.2,56,952.1,7.4,0.0,3,33.9942,72.934
Sahiwal,2024-04-02 12:00:00,30.7,28,988.7,7.1,0.0,0,30.6682,73.1114
Kohat,2025-07-17 10:00:00,31.5,52,946.9,19.1,0.0,0,33.5869,71.4429
Thatta,2025-03-11 00:00:00,24.2,37,1010.4,9.0,0.0,0,24.7475,67.9235
Bhakkar,2025-01-04 09:00:00,10.2,82,996.5,11.0,0.1,51,31.6252,71.0657
Murree,2025-07-26 06:00:00,15.9,91,783.6,4.9,0.0,0,33.9073,73.3903
Mastung,2025-06-28 06:00:00,19.8,88,828.3,6.7,0.0,3,29.7997,66.8455
Batkhela,2024-03-20 18:00:00,20.8,56,939.1,6.3,0.0,3,34.6167,71.9667
Gupis,2024-11-03 13:00:00,3.3,43,639.2,0.8,0.0,0,36.1667,73.4333
Dir,2024-01-31 09:00:00,2.7,94,857.4,5.4,0.8,71,35.2058,71.8767
Nankana Sahib,2025-01-04 06:00:00,7.3,99,991.8,7.8,0.0,3,31.45,73.7
Haripur,2025-03-16 08:00:00,12.2,86,954.2,6.5,0.0,0,33.9942,72.934
Lodhran,2024-09-20 23:00:00,30.2,60,990.8,5.9,0.0,0,29.5405,71.6336
Dir,2025-11-01 11:00:00,21.1,22,864.9,4.0,0.0,0,35.2058,71.8767
Chitral,2024-09-02 10:00:00,26.0,56,853.8,3.9,0.0,0,35.8518,71.7864
Faisalabad,2024-12-04 03:00:00,14.1,64,994.5,8.4,0.0,0,31.4504,73.135
Matiari,2025-07-04 22:00:00,30.3,79,994.4,13.8,0.0,3,25.597,68.4467
Jhelum,2025-04-01 17:00:00,32.3,8,980.9,12.8,0.0,0,32.9425,73.7257
Tank,2024-08-26 07:00:00,29.6,71,972.9,7.4,0.0,0,32.2167,70.3833
Lakki Marwat,2025-05-10 12:00:00,34.5,35,977.3,3.5,0.0,1,32.607,70.9114
Ormara,2024-04-27 11:00:00,29.3,67,1009.5,19.7,0.0,0,25.2088,64.6357
Islamabad,2025-09-30 19:00:00,29.1,52,944.0,5.6,0.0,0,33.6844,73.0479
Mandi Bahauddin,2025-05-21 16:00:00,39.4,25,974.2,14.1,0.0,1,32.5861,73.4917
Jhelum,2024-10-08 11:00:00,26.8,53,989.4,21.6,0.0,3,32.9425,73.7257
Kasur,2025-02-09 18:00:00,17.9,62,988.2,4.2,0.0,0,31.115,74.4467
Jhelum,2025-05-25 04:00:00,23.8,79,978.4,4.2,0.0,0,32.9425,73.7257
Dadu,2024-02-22 18:00:00,21.8,37,1009.8,7.6,0.0,0,26.7319,67.775
Mansehra,2024-11-19 21:00:00,9.8,46,897.9,2.5,0.0,0,34.33,73.2
Chitral,2025-04-15 18:00:00,22.9,31,853.4,1.6,0.0,0,35.8518,71.7864
Lodhran,2024-10-22 15:00:00,35.6,19,997.3,6.9,0.0,1,29.5405,71.6336
Abbottabad,2024-11-08 08:00:00,17.8,81,884.5,2.3,0.0,0,34.1688,73.2215
Kasur,2024-12-08 18:00:00,13.5,68,987.6,8.7,0.0,0,31.115,74.4467
Nankana Sahib,2024-04-14 21:00:00,21.5,82,991.0,4.8,0.0,3,31.45,73.7
Okara,2024-11-14 22:00:00,20.4,73,993.9,9.5,0.0,3,30.8081,73.4458
Haripur,2025-03-03 23:00:00,7.7,98,950.8,1.8,0.0,3,33.9942,72.934
Ormara,2024-07-20 17:00:00,32.3,75,993.5,20.4,0.0,3,25.2088,64.6357
Bhakkar,2025-10-24 16:00:00,31.5,30,990.7,5.1,0.0,0,31.6252,71.0657
Abbottabad,2025-03-31 17:00:00,20.1,31,880.4,7.5,0.0,0,34.1688,73.2215
Chiniot,2024-11-01 23:00:00,21.9,64,990.0,8.3,0.0,0,31.72,72.9789
Larkana,2024-02-29 13:00:00,24.8,45,1008.0,6.5,0.0,0,27.559,68.212
Ormara,2025-05-28 21:00:00,31.0,74,996.6,18.8,0.0,0,25.2088,64.6357
Sargodha,2025-11-11 23:00:00,16.1,66,993.3,1.0,0.0,0,32.0836,72.6711
Khairpur,2024-05-13 11:00:00,40.0,25,1000.7,11.3,0.0,0,27.5295,68.7592
Kotli,2025-05-10 09:00:00,29.2,40,942.3,6.9,0.0,0,33.5184,73.9022
Dera Ismail Khan,2025-07-18 03:00:00,28.1,85,982.2,8.2,0.0,2,31.8327,70.9019
Charsadda,2025-03-08 09:00:00,18.3,41,976.8,10.0,0.0,0,34.1482,71.7406
Bhimber,2025-04-25 15:00:00,38.4,6,967.7,18.7,0.0,0,32.9747,74.078
Kahuta,2025-01-09 08:00:00,5.2,54,943.9,4.9,0.0,0,33.5917,73.3875
Rahim Yar Khan,2024-04-30 19:00:00,30.0,6,995.1,17.0,0.0,0,28.4202,70.2952
Khuzdar,2024-02-26 23:00:00,7.8,91,882.5,3.8,0.1,51,27.8,66.6167
Kallar Syedan,2025-04-04 05:00:00,15.4,43,954.0,13.4,0.0,0,33.4167,73.3833
Mansehra,2025-09-10 02:00:00,19.4,93,893.0,1.9,0.0,0,34.33,73.2
Kahuta,2024-02-12 18:00:00,16.8,47,947.6,4.0,0.0,3,33.5917,73.3875
Mianwali,2024-11-06 14:00:00,31.5,37,989.8,3.9,0.0,0,32.5839,71.537
Haripur,2025-11-19 09:00:00,14.1,61,956.5,2.5,0.0,0,33.9942,72.934
Rahim Yar Khan,2024-10-27 14:00:00,37.9,25,996.6,1.4,0.0,1,28.4202,70.2952
Taxila,2025-05-30 05:00:00,24.4,42,936.2,22.1,0.0,1,33.7463,72.8397
Hafizabad,2024-05-17 01:00:00,27.8,32,980.1,9.4,0.0,0,32.0709,73.688
Narowal,2025-05-03 12:00:00,30.3,47,980.5,3.1,0.1,51,32.1,74.8833
Burewala,2024-11-24 15:00:00,26.7,36,997.7,8.1,0.0,0,30.1667,72.65
Timergara,2025-04-07 19:00:00,24.6,46,924.8,0.8,0.0,2,34.8266,71.844
Muzaffarabad,2025-09-16 03:00:00,22.9,93,925.9,1.9,0.1,51,34.37,73.4711
Nowshera,2024-01-17 13:00:00,16.0,56,982.5,3.3,0.0,0,34.0159,72.0058
Murree,2024-07-01 12:00:00,25.3,52,786.2,8.7,0.2,51,33.9073,73.3903
Gilgit,2025-04-28 08:00:00,20.6,21,864.0,4.1,0.0,0,35.9208,74.3083
Gujranwala,2025-07-20 13:00:00,34.6,57,971.2,6.5,0.0,0,32.1877,74.1945
Turbat,2024-12-05 00:00:00,21.0,71,1001.0,3.8,0.0,3,26.0023,63.0485
Kallar Syedan,2025-06-15 21:00:00,31.3,44,943.0,16.3,0.0,3,33.4167,73.3833
Abbottabad,2025-04-22 20:00:00,18.0,41,879.9,4.2,0.0,0,34.1688,73.2215
Karachi,2025-12-29 04:00:00,16.7,51,1014.2,6.9,0.0,0,24.8607,67.0011
Gujrat,2024-08-06 14:00:00,33.5,64,969.3,4.8,0.1,51,32.5736,74.078
Okara,2024-08-10 22:00:00,28.2,80,979.1,15.0,0.0,0,30.8081,73.4458
Batkhela,2025-09-24 11:00:00,30.9,48,934.8,3.8,0.0,0,34.6167,71.9667
Quetta,2024-04-01 15:00:00,19.4,17,839.1,10.9,0.0,3,30.1798,66.975
Dalbandin,2024-08-18 23:00:00,31.3,50,912.7,17.4,0.0,3,28.8885,64.4062
Bannu,2024-10-23 10:00:00,27.6,36,973.5,6.4,0.0,3,32.9853,70.6042
Matiari,2024-02-28 18:00:00,24.7,34,1010.4,8.4,0.0,0,25.597,68.4467
Gujranwala,2025-08-04 01:00:00,27.6,88,975.5,9.5,0.0,1,32.1877,74.1945
Kotli,2025-10-13 10:00:00,25.6,39,945.6,3.3,0.0,0,33.5184,73.9022
Dir,2025-12-09 18:00:00,8.4,49,861.8,2.8,0.0,3,35.2058,71.8767
Timergara,2025-01-09 02:00:00,-1.2,64,924.9,4.1,0.0,0,34.8266,71.844
Timergara,2024-07-26 14:00:00,39.2,31,912.8,5.5,0.0,0,34.8266,71.844
Sargodha,2024-01-07 23:00:00,5.7,100,997.7,7.8,0.0,3,32.0836,72.6711
Mastung,2024-12-22 14:00:00,8.6,23,830.1,4.1,0.0,3,29.7997,66.8455
Rawalpindi,2024-04-26 21:00:00,21.3,59,949.4,15.8,0.0,3,33.5651,73.0169
Mardan,2025-10-18 01:00:00,18.5,88,977.1,0.3,0.0,0,34.1989,72.0407
Bahawalpur,2024-12-29 12:00:00,18.1,59,1009.6,4.9,0.0,0,29.3956,71.6836
Zhob,2024-02-18 12:00:00,14.0,58,856.6,10.3,0.9,53,31.3417,69.4486
Gupis,2024-03-24 07:00:00,-7.3,77,626.0,4.3,0.0,3,36.1667,73.4333
Multan,2024-08-18 11:00:00,30.8,73,991.5,12.2,0.1,51,30.1575,71.5249
Dir,2024-12-10 20:00:00,-0.1,48,857.4,4.2,0.0,1,35.2058,71.8767
Kahuta,2024-04-24 17:00:00,23.8,52,939.8,8.0,0.0,1,33.5917,73.3875
Nawabshah,2025-04-12 08:00:00,28.4,54,999.3,7.6,0.0,0,26.2442,68.41
Kalat,2024-09-24 14:00:00,31.1,8,807.3,18.2,0.0,0,29.0266,66.5936
Khuzdar,2024-02-10 18:00:00,15.8,46,886.3,9.4,0.0,2,27.8,66.6167
Zhob,2024-03-03 16:00:00,7.6,36,854.6,17.0,0.0,1,31.3417,69.4486
Mingora,2024-01-11 18:00:00,13.6,60,912.7,3.1,0.0,1,34.7717,72.36
Rawalpindi,2025-03-20 10:00:00,23.3,40,961.2,3.1,0.0,0,33.5651,73.0169
Wah Cantt,2025-02-06 01:00:00,6.8,66,962.8,6.3,0.0,0,33.77,72.75
Pakpattan,2025-06-19 15:00:00,38.8,36,975.1,6.9,0.0,0,30.341,73.3866
Khaplu,2024-09-09 05:00:00,5.1,81,661.5,2.3,0.0,1,35.1333,76.3333
Narowal,2024-01-12 04:00:00,2.7,99,987.8,5.2,0.0,3,32.1,74.8833
Dir,2025-01-30 01:00:00,-2.0,86,856.1,5.0,0.0,2,35.2058,71.8767
Karak,2025-06-24 17:00:00,40.3,30,931.9,13.3,0.0,0,33.1167,71.0833
Sukkur,2024-08-12 16:00:00,37.1,47,990.7,5.9,0.0,1,27.7052,68.8574
Matiari,2024-03-18 09:00:00,25.3,33,1012.1,7.3,0.0,3,25.597,68.4467
Muzaffarabad,2025-01-25 20:00:00,5.9,36,928.8,2.9,0.0,0,34.37,73.4711
Timergara,2024-11-08 16:00:00,24.6,49,928.2,3.2,0.0,1,34.8266,71.844
Nawabshah,2025-07-06 06:00:00,30.0,77,990.6,17.5,0.0,0,26.2442,68.41
Karak,2024-10-06 09:00:00,25.4,58,952.0,3.9,0.0,0,33.1167,71.0833
Kalat,2025-05-16 10:00:00,27.2,9,807.7,6.6,0.0,0,29.0266,66.5936
Badin,2024-10-21 11:00:00,33.9,42,1010.0,1.7,0.0,0,24.655,68.838
Lodhran,2025-05-01 22:00:00,35.8,16,990.8,16.6,0.0,1,29.5405,71.6336
Mardan,2025-05-15 06:00:00,20.9,63,968.9,6.5,0.0,0,34.1989,72.0407
Vehari,2025-08-07 22:00:00,29.4,74,984.4,4.1,0.0,0,30.0419,72.3528
Chakwal,2024-05-10 17:00:00,32.1,36,949.8,5.4,0.0,3,32.9336,72.8634
Karak,2024-06-08 08:00:00,29.6,28,943.0,4.0,0.0,0,33.1167,71.0833
Gwadar,2024-04-11 17:00:00,29.1,70,1005.6,21.0,0.0,3,25.1264,62.3225
Shikarpur,2024-02-16 14:00:00,27.6,28,1010.9,5.0,0.0,2,27.9556,68.6382
Karak,2025-10-07 16:00:00,24.5,37,947.5,4.6,0.0,0,33.1167,71.0833
Skardu,2025-05-06 11:00:00,12.0,45,784.0,4.7,0.0,0,35.2971,75.6333
Kohat,2024-02-06 23:00:00,8.1,42,959.9,6.3,0.0,1,33.5869,71.4429
Multan,2025-01-09 15:00:00,21.0,37,1001.3,7.1,0.0,0,30.1575,71.5249
Zhob,2024-09-20 18:00:00,33.0,12,860.8,9.5,0.0,0,31.3417,69.4486
Sahiwal,2024-07-26 11:00:00,35.6,60,975.2,6.9,0.0,1,30.6682,73.1114
Khanewal,2025-11-24 08:00:00,12.7,64,1002.8,7.4,0.0,0,30.3017,71.9321
Mianwali,2025-03-15 18:00:00,21.3,47,988.3,5.7,0.0,1,32.5839,71.537
Bannu,2024-06-24 18:00:00,39.3,17,954.8,8.2,0.0,1,32.9853,70.6042
Bahawalpur,2025-06-01 07:00:00,30.6,41,985.3,10.2,0.0,0,29.3956,71.6836
Pasni,2024-03-04 15:00:00,21.7,38,1015.8,13.0,0.0,0,25.2631,63.471
Okara,2024-09-02 17:00:00,31.4,71,981.3,2.4,0.0,1,30.8081,73.4458
Loralai,2025-05-12 02:00:00,19.6,12,852.8,8.6,0.0,0,30.3705,68.5979
Peshawar,2024-08-28 20:00:00,25.2,84,965.4,4.0,0.0,0,34.0151,71.5249
Vehari,2024-11-02 14:00:00,35.0,24,994.5,4.3,0.0,0,30.0419,72.3528
Dalbandin,2024-10-14 11:00:00,28.9,9,921.8,6.8,0.0,0,28.8885,64.4062
Tando Allahyar,2025-12-24 10:00:00,18.7,62,1016.5,4.6,0.0,0,25.4605,68.717
Murree,2024-03-01 07:00:00,4.2,53,787.4,3.8,0.1,51,33.9073,73.3903
Peshawar,2025-10-30 03:00:00,17.1,80,972.9,0.4,0.0,0,34.0151,71.5249
Nankana Sahib,2025-04-29 19:00:00,35.5,10,980.0,8.5,0.0,0,31.45,73.7
Sibi,2025-06-15 05:00:00,29.3,26,980.8,4.0,0.0,0,29.543,67.8773
Dir,2024-09-20 21:00:00,20.1,54,859.4,4.3,0.0,0,35.2058,71.8767
Muzaffarabad,2024-08-07 15:00:00,29.0,76,922.7,7.1,2.8,63,34.37,73.4711
Karachi,2024-01-26 09:00:00,16.8,64,1020.3,11.4,0.0,3,24.8607,67.0011
Gwadar,2024-07-13 07:00:00,29.8,87,996.1,10.9,0.0,3,25.1264,62.3225
Bhimber,2025-06-21 00:00:00,30.0,75,963.3,17.1,0.0,3,32.9747,74.078
Chilas,2025-07-29 17:00:00,41.3,12,870.8,9.5,0.0,0,35.4206,74.0967
Jalalpur Jattan,2025-04-24 02:00:00,20.3,30,973.9,4.5,0.0,0,32.6419,74.205
Nankana Sahib,2025-10-02 12:00:00,34.6,40,986.4,2.0,0.0,0,31.45,73.7
Sargodha,2025-08-25 18:00:00,28.8,72,979.1,12.6,0.0,0,32.0836,72.6711
Kot Addu,2025-09-24 00:00:00,29.3,57,986.4,12.4,0.0,0,30.4691,70.967
Mirpur,2024-06-03 05:00:00,24.1,54,952.0,7.6,0.0,0,33.1483,73.7517
Shikarpur,2025-09-17 18:00:00,36.2,44,993.9,12.6,0.0,0,27.9556,68.6382
Rahim Yar Khan,2024-05-12 17:00:00,41.9,8,993.3,19.9,0.0,0,28.4202,70.2952
Mingora,2024-08-29 14:00:00,27.1,64,905.9,1.0,0.2,51,34.7717,72.36
Mandi Bahauddin,2024-04-23 23:00:00,20.2,73,981.0,8.4,0.0,0,32.5861,73.4917
Haripur,2024-05-21 16:00:00,36.2,22,944.8,8.4,0.0,0,33.9942,72.934
Dadu,2024-08-22 05:00:00,26.9,95,998.3,3.2,0.0,0,26.7319,67.775
Swabi,2024-01-29 18:00:00,11.4,83,979.3,7.9,0.0,0,34.1202,72.4698
Kotli,2025-11-23 21:00:00,7.9,91,945.7,7.1,0.0,0,33.5184,73.9022
Bhimber,2024-03-24 04:00:00,18.8,52,971.0,7.4,0.0,3,32.9747,74.078
Muzaffarabad,2024-03-26 08:00:00,18.9,44,931.0,5.0,0.0,3,34.37,73.4711
Sibi,2025-02-01 14:00:00,23.3,16,998.5,0.8,0.0,0,29.543,67.8773
Hunza,2024-11-24 11:00:00,3.0,48,784.2,1.9,0.0,2,36.3167,74.65
Khuzdar,2025-05-02 06:00:00,21.3,28,878.9,10.1,0.0,0,27.8,66.6167
Dir,2024-03-22 02:00:00,8.0,89,859.4,3.2,1.8,61,35.2058,71.8767
Dadu,2024-09-08 19:00:00,33.0,60,996.8,9.5,0.0,0,26.7319,67.775
Bhakkar,2024-11-18 04:00:00,14.1,81,994.9,4.1,0.0,0,31.6252,71.0657
Hangu,2025-12-12 08:00:00,9.0,54,919.3,3.2,0.0,3,33.5311,71.0597
Shakargarh,2025-08-17 01:00:00,25.5,93,972.6,11.6,3.1,63,32.2646,75.1608
Mardan,2024-11-29 11:00:00,15.8,59,983.5,1.7,0.0,3,34.1989,72.0407
Khaplu,2024-08-08 19:00:00,18.3,34,665.9,1.1,0.0,0,35.1333,76.3333
Badin,2025-04-08 01:00:00,25.2,57,1007.2,12.2,0.0,0,24.655,68.838
Dera Ghazi Khan,2025-10-07 00:00:00,22.0,78,995.0,11.0,0.0,0,30.0561,70.6348
Timergara,2025-04-17 19:00:00,25.0,45,921.1,1.7,0.0,3,34.8266,71.844
Kot Addu,2025-05-11 18:00:00,35.2,32,984.2,5.4,0.0,0,30.4691,70.967
Attock,2024-10-12 08:00:00,18.9,87,970.1,3.2,0.0,0,33.766,72.3609
Gujranwala,2025-07-05 04:00:00,26.1,95,973.4,11.5,1.3,61,32.1877,74.1945
Burewala,2024-01-26 08:00:00,6.0,99,1005.5,7.6,0.0,3,30.1667,72.65
Pasni,2024-03-07 09:00:00,19.1,82,1015.9,7.0,0.0,0,25.2631,63.471
Tando Allahyar,2024-01-21 03:00:00,14.8,54,1014.1,7.6,0.0,2,25.4605,68.717
Tando Allahyar,2024-03-12 22:00:00,25.3,44,1011.3,19.6,0.0,0,25.4605,68.717
Larkana,2024-07-03 12:00:00,42.2,37,986.7,13.3,0.0,3,27.559,68.212
Wah Cantt,2024-10-30 17:00:00,21.7,79,959.0,8.6,0.0,0,33.77,72.75
Gupis,2025-09-01 22:00:00,6.4,62,632.4,6.0,0.0,0,36.1667,73.4333
Faisalabad,2025-12-20 16:00:00,21.3,51,991.6,6.4,0.0,3,31.4504,73.135
Bahawalpur,2024-06-02 15:00:00,45.4,13,986.0,8.7,0.0,0,29.3956,71.6836
Tank,2024-01-23 17:00:00,13.3,70,986.6,6.7,0.0,0,32.2167,70.3833
Nankana Sahib,2025-10-30 14:00:00,29.0,47,989.6,6.7,0.0,0,31.45,73.7
Bhimber,2024-02-02 04:00:00,6.1,76,980.2,10.0,0.0,0,32.9747,74.078
Rahim Yar Khan,2025-07-15 18:00:00,31.8,63,987.4,14.1,0.0,0,28.4202,70.2952
Islamabad,2025-08-26 04:00:00,23.5,91,943.1,5.3,0.0,0,33.6844,73.0479
Kohat,2025-10-17 19:00:00,25.2,46,954.5,2.3,0.0,0,33.5869,71.4429
Gilgit,2025-09-09 16:00:00,31.2,29,855.8,3.4,0.0,2,35.9208,74.3083
Sheikhupura,2024-05-13 16:00:00,36.4,17,984.6,7.9,0.0,1,31.7167,73.985
Hunza,2025-06-25 07:00:00,20.2,69,783.0,2.8,0.0,0,36.3167,74.65
Badin,2024-07-26 22:00:00,29.3,81,995.8,20.2,0.0,3,24.655,68.838
Chitral,2025-12-11 12:00:00,16.0,14,857.5,3.9,0.0,1,35.8518,71.7864
Muzaffargarh,2025-12-16 09:00:00,13.7,79,1005.8,1.3,0.0,0,30.0703,71.1933
Pakpattan,2025-07-10 22:00:00,28.6,78,982.0,11.3,0.0,0,30.341,73.3866
Okara,2024-07-28 05:00:00,30.1,81,976.2,8.9,0.3,51,30.8081,73.4458
